"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z290","2020-05-13 19:00:00","946.000","9.000","0.400","16.900","0.990","911.900","","1.000","-99.000","-99.000","-99.000","20.700","","16.900",""
"C0V680","2020-05-13 19:00:00","40.000","293.000","2.300","28.300","0.740","1007.700","","0.000","-99.000","-99.000","-99.000","31.800","","25.500",""
"C0R760","2020-05-13 19:00:00","336.000","37.000","6.300","23.600","0.790","976.100","","0.000","12.500","29.000","","25.500","","22.100",""
"C0F9U0","2020-05-13 19:00:00","74.000","265.000","0.800","29.600","0.630","1003.200","","0.000","-99.000","-99.000","-99.000","33.100","","24.700",""
"C0AI10","2020-05-13 19:00:00","76.000","136.000","3.900","25.600","0.640","1004.500","","0.000","10.400","134.000","","28.900","","20.400",""
"C0V530","2020-05-13 19:00:00","34.000","285.000","1.200","27.600","0.720","1008.400","","0.000","-99.000","-99.000","-99.000","32.100","","23.900",""
"C0R790","2020-05-13 19:00:00","111.000","23.000","12.300","26.100","0.720","1001.400","","0.000","-99.000","-99.000","-99.000","27.800","","24.100",""
"C0R550","2020-05-13 19:00:00","38.000","276.000","1.100","27.900","0.810","1008.600","","0.000","-99.000","-99.000","-99.000","31.200","","24.000",""
"C0F9L0","2020-05-13 19:00:00","253.000","56.000","0.600","27.900","0.690","983.200","","0.000","-99.000","-99.000","-99.000","31.300","","22.300",""
"C0A950","2020-05-13 19:00:00","60.000","156.000","9.500","24.100","1.000","1007.800","","0.000","-99.000","-99.000","-99.000","24.400","","21.900",""
"C0R160","2020-05-13 19:00:00","45.000","23.000","0.800","27.100","0.990","1006.800","","0.000","-99.000","-99.000","-99.000","32.100","","24.600",""
"C0M820","2020-05-13 19:00:00","980.000","206.000","2.100","21.900","0.770","906.600","","0.000","-99.000","-99.000","-99.000","26.400","","17.300",""
"C0G870","2020-05-13 19:00:00","12.000","9.000","2.400","26.500","0.510","1011.500","","0.000","-99.000","-99.000","-99.000","30.900","","23.300",""
"C0R530","2020-05-13 19:00:00","16.000","289.000","2.500","27.200","0.750","1010.300","","0.000","-99.000","-99.000","-99.000","28.900","","26.000",""
"C0A890","2020-05-13 19:00:00","40.000","0.000","0.000","25.000","0.790","1009.500","","0.000","-99.000","-99.000","-99.000","28.700","","20.100",""
"C0A660","2020-05-13 19:00:00","97.000","99.000","0.400","24.100","0.740","1002.400","","0.500","-99.000","-99.000","-99.000","26.000","","20.100",""
"C0T9H0","2020-05-13 19:00:00","725.000","309.000","3.400","18.500","0.990","936.000","","0.000","-99.000","-99.000","-99.000","23.600","","17.900",""
"C0R270","2020-05-13 19:00:00","51.000","322.000","1.800","26.700","0.940","1005.300","","0.000","-99.000","-99.000","-99.000","31.600","","25.500",""
"C0O980","2020-05-13 19:00:00","18.000","241.000","0.900","27.700","0.730","1011.400","","0.000","-99.000","-99.000","-99.000","33.300","","23.200",""
"C0T9I0","2020-05-13 19:00:00","152.000","212.000","1.100","22.300","0.880","999.900","","0.000","-99.000","-99.000","-99.000","27.600","","21.200",""
"C0V760","2020-05-13 19:00:00","30.000","248.000","1.100","28.100","0.750","1009.700","","0.000","-99.000","-99.000","-99.000","31.800","","25.100",""
"C0AG90","2020-05-13 19:00:00","25.000","103.000","1.700","26.700","0.660","1011.000","","0.000","8.200","60.000","","29.700","","23.400",""
"C0R570","2020-05-13 19:00:00","37.000","82.000","1.800","28.500","0.730","1007.200","","0.000","-99.000","-99.000","-99.000","32.100","","25.500",""
"C0O900","2020-05-13 19:00:00","9.000","226.000","1.300","28.700","0.770","1011.300","","0.000","-99.000","-99.000","-99.000","32.900","","23.400",""
"C0AD00","2020-05-13 19:00:00","86.000","104.000","1.900","25.500","0.720","1003.500","","0.000","-99.000","-99.000","-99.000","27.000","","23.500",""
"C0V700","2020-05-13 19:00:00","24.000","287.000","1.000","28.100","0.740","1009.000","","0.000","-99.000","-99.000","-99.000","31.300","","26.000",""
"C0AH00","2020-05-13 19:00:00","38.000","24.000","1.900","25.600","0.690","1009.400","","0.000","-99.000","-99.000","-99.000","27.400","","21.800",""
"C0X080","2020-05-13 19:00:00","2.000","339.000","0.800","27.800","0.700","1012.000","","0.000","-99.000","-99.000","-99.000","34.600","","23.200",""
"C0G910","2020-05-13 19:00:00","42.000","307.000","1.000","27.400","0.730","1006.100","","0.000","-99.000","-99.000","-99.000","31.200","","23.300",""
"C0U910","2020-05-13 19:00:00","17.000","240.000","0.400","24.200","0.820","1013.100","","0.000","-99.000","-99.000","-99.000","25.900","","21.600",""
"C0U600","2020-05-13 19:00:00","10.000","0.000","0.200","23.500","0.960","1013.900","","0.000","-99.000","-99.000","-99.000","27.200","","21.400",""
"C0G820","2020-05-13 19:00:00","29.000","0.000","0.200","27.800","0.760","1008.200","","0.000","-99.000","-99.000","-99.000","33.000","","23.300",""
"C0R590","2020-05-13 19:00:00","72.000","290.000","2.000","28.000","0.820","1004.100","","0.000","-99.000","-99.000","-99.000","32.600","","24.800",""
"C0A9E0","2020-05-13 19:00:00","26.000","74.000","1.400","26.000","0.640","1011.100","","0.000","8.400","39.000","","29.800","","23.800",""
"C0R480","2020-05-13 19:00:00","57.000","30.000","0.900","27.600","0.800","1005.300","","0.000","-99.000","-99.000","-99.000","32.800","","25.000",""
"C0X300","2020-05-13 19:00:00","70.000","0.000","0.000","27.100","0.740","1004.200","","0.500","-99.000","-99.000","-99.000","32.600","","22.200",""
"C0U970","2020-05-13 19:00:00","7.000","0.000","0.000","24.600","0.780","1015.700","","0.000","-99.000","-99.000","-99.000","26.800","","21.800",""
"C0SA90","2020-05-13 19:00:00","497.000","28.000","1.300","21.600","0.860","958.300","","0.000","-99.000","-99.000","-99.000","25.400","","21.000",""
"C0R340","2020-05-13 19:00:00","230.000","30.000","1.900","24.100","0.770","987.000","","0.000","8.200","344.000","","31.700","","23.100",""
"C0M750","2020-05-13 19:00:00","10.000","15.000","3.200","27.300","0.710","1011.200","","0.000","-99.000","-99.000","-99.000","30.800","","24.500",""
"C0I110","2020-05-13 19:00:00","161.000","217.000","0.500","26.900","0.850","994.500","","0.500","-99.000","-99.000","-99.000","31.700","","23.100",""
"C0V370","2020-05-13 19:00:00","74.000","0.000","0.100","27.200","0.750","1004.700","","0.000","-99.000","-99.000","-99.000","32.900","","23.000",""
"C0C690","2020-05-13 19:00:00","242.000","154.000","2.200","23.400","0.670","985.200","","0.000","8.100","124.000","","27.500","","20.900",""
"C0A540","2020-05-13 19:00:00","401.000","105.000","0.600","22.000","0.850","970.900","","0.000","-99.000","-99.000","-99.000","25.800","","19.700",""
"C0SA60","2020-05-13 19:00:00","6.000","355.000","1.800","25.700","0.690","1013.800","","0.000","-99.000","-99.000","-99.000","30.200","","23.800",""
"C0H950","2020-05-13 19:00:00","192.000","0.000","0.000","24.700","0.970","990.700","","8.000","-99.000","-99.000","-99.000","31.000","","20.900",""
"C0O960","2020-05-13 19:00:00","112.000","226.000","1.200","26.700","0.740","998.800","","0.000","-99.000","-99.000","-99.000","31.500","","23.000",""
"C0E880","2020-05-13 19:00:00","507.000","62.000","1.600","24.000","0.950","955.700","","0.000","-99.000","-99.000","-99.000","28.500","","20.900",""
"C0AH10","2020-05-13 19:00:00","30.000","98.000","3.400","26.700","0.640","1009.500","","0.000","9.700","81.000","","29.000","","23.500",""
"C0R820","2020-05-13 19:00:00","588.000","128.000","1.100","22.600","0.760","948.900","","0.000","-99.000","-99.000","-99.000","30.100","","21.100",""
"C0R680","2020-05-13 19:00:00","13.000","59.000","5.600","27.100","0.670","1011.800","","0.000","14.700","71.000","","28.900","","25.500",""
"C0X210","2020-05-13 19:00:00","38.000","291.000","0.900","28.300","0.670","1006.400","","0.000","-99.000","-99.000","-99.000","32.700","","23.100",""
"C0D430","2020-05-13 19:00:00","87.000","0.000","0.000","25.000","0.840","1000.900","","0.000","-99.000","-99.000","-99.000","32.400","","19.900",""
"C0AD30","2020-05-13 19:00:00","20.000","81.000","2.300","26.300","0.620","1009.400","","0.000","9.300","99.000","","29.900","","24.000",""
"C0AI30","2020-05-13 19:00:00","26.000","79.000","5.300","26.100","0.750","1011.200","","0.000","-99.000","-99.000","-99.000","27.600","","23.500",""
"C0U960","2020-05-13 19:00:00","1885.000","212.000","2.200","13.200","0.990","816.500","","0.500","-99.000","-99.000","-99.000","15.800","","11.700",""
"C0T9E0","2020-05-13 19:00:00","415.000","130.000","0.300","21.300","0.910","970.400","","0.000","-99.000","-99.000","-99.000","25.200","","19.600",""
"C0D550","2020-05-13 19:00:00","1956.000","0.000","0.000","15.300","0.960","812.900","","0.000","-99.000","-99.000","-99.000","18.400","","12.800",""
"C0C630","2020-05-13 19:00:00","209.000","49.000","2.800","24.600","0.680","988.800","","0.000","-99.000","-99.000","-99.000","27.800","","20.500",""
"C0I480","2020-05-13 19:00:00","2165.000","0.000","0.000","14.400","0.980","790.600","","0.500","-99.000","-99.000","-99.000","18.100","","10.600",""
"C0R710","2020-05-13 19:00:00","117.000","54.000","8.400","25.900","0.700","1000.600","","0.000","14.500","48.000","","28.700","","24.400",""
"C0A860","2020-05-13 19:00:00","362.000","64.000","0.800","21.500","0.870","973.700","","0.000","-99.000","-99.000","-99.000","24.800","","18.900",""
"C0U940","2020-05-13 19:00:00","25.000","267.000","0.300","23.500","0.840","1013.600","","0.000","-99.000","-99.000","-99.000","26.900","","21.100",""
"C0S970","2020-05-13 19:00:00","19.000","67.000","2.700","26.600","0.650","1012.400","","0.000","-99.000","-99.000","-99.000","28.300","","25.300",""
"C0V260","2020-05-13 19:00:00","126.000","224.000","1.900","28.000","0.690","998.500","","0.000","-99.000","-99.000","-99.000","34.700","","24.000",""
"C0H990","2020-05-13 19:00:00","3076.000","221.000","1.800","8.800","0.990","708.300","","0.000","-99.000","-99.000","-99.000","12.200","","6.200",""
"C0F9K0","2020-05-13 19:00:00","30.000","16.000","2.100","26.400","0.820","1006.800","","0.000","-99.000","-99.000","-99.000","29.200","","21.900",""
"C0AH90","2020-05-13 19:00:00","660.000","0.000","0.000","18.900","0.990","944.100","","0.000","-99.000","-99.000","-99.000","22.400","","17.100",""
"C0W150","2020-05-13 19:00:00","42.000","52.000","4.500","26.500","0.340","1009.400","","0.000","9.900","68.000","","29.700","","23.400",""
"C0F000","2020-05-13 19:00:00","273.000","0.000","0.100","26.800","0.730","977.900","","0.000","-99.000","-99.000","-99.000","30.200","","21.800",""
"C0M860","2020-05-13 19:00:00","578.000","152.000","1.300","23.000","0.860","948.700","","15.500","-99.000","-99.000","-99.000","29.800","","20.100",""
"C0K410","2020-05-13 19:00:00","20.000","325.000","0.800","26.700","0.750","1009.100","","0.000","-99.000","-99.000","-99.000","31.800","","23.400",""
"C0R140","2020-05-13 19:00:00","740.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0S830","2020-05-13 19:00:00","288.000","310.000","1.000","22.900","0.740","984.500","","0.000","-99.000","-99.000","-99.000","27.100","","21.300",""
"C0S920","2020-05-13 19:00:00","98.000","316.000","1.300","23.800","0.800","999.400","","0.000","-99.000","-99.000","-99.000","28.400","","23.200",""
"C0V640","2020-05-13 19:00:00","35.000","274.000","1.500","28.500","0.780","1008.500","","0.000","-99.000","-99.000","-99.000","30.300","","24.700",""
"C0AH80","2020-05-13 19:00:00","68.000","87.000","2.100","24.600","0.730","1005.300","","0.000","-99.000","-99.000","-99.000","28.300","","20.800",""
"C0K250","2020-05-13 19:00:00","12.000","353.000","1.500","25.500","0.820","1011.000","","0.000","-99.000","-99.000","-99.000","31.900","","20.900",""
"C0R840","2020-05-13 19:00:00","536.000","52.000","6.600","21.200","0.910","954.100","","0.000","13.800","39.000","","25.500","","20.800",""
"C0I410","2020-05-13 19:00:00","180.000","196.000","1.200","26.300","0.820","991.500","","0.000","-99.000","-99.000","-99.000","32.900","","22.100",""
"C0M410","2020-05-13 19:00:00","245.000","0.000","0.200","26.300","0.740","981.000","","0.000","-99.000","-99.000","-99.000","31.700","","21.600",""
"C0F9Z0","2020-05-13 19:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0G810","2020-05-13 19:00:00","26.000","330.000","0.500","28.400","0.720","1008.900","","0.000","-99.000","-99.000","-99.000","32.400","","24.100",""
"C0U650","2020-05-13 19:00:00","442.000","308.000","0.800","20.400","0.910","966.300","","0.500","-99.000","-99.000","-99.000","24.100","","19.100",""
"C0D660","2020-05-13 19:00:00","65.000","36.000","1.900","27.400","0.610","1004.400","","0.000","-99.000","-99.000","-99.000","30.500","","22.000",""
"C0E540","2020-05-13 19:00:00","32.000","282.000","0.300","26.300","0.760","1008.500","","0.000","-99.000","-99.000","-99.000","30.100","","20.300",""
"C0W170","2020-05-13 19:00:00","42.000","43.000","5.300","21.300","0.810","1010.100","","0.000","-99.000","-99.000","-99.000","23.800","","20.300",""
"C0Z150","2020-05-13 19:00:00","27.000","309.000","0.700","25.500","0.750","1013.300","","0.000","-99.000","-99.000","-99.000","27.200","","22.400",""
"C0S840","2020-05-13 19:00:00","22.000","51.000","3.300","26.700","0.720","1013.800","","0.000","-99.000","-99.000","-99.000","30.000","","25.400",""
"C0H9A0","2020-05-13 19:00:00","1595.000","72.000","0.800","17.600","0.980","847.400","","5.500","-99.000","-99.000","-99.000","24.500","","14.000",""
"C0Z300","2020-05-13 19:00:00","182.000","342.000","0.700","23.200","0.990","996.600","","0.000","-99.000","-99.000","-99.000","26.500","","21.400",""
"C0G730","2020-05-13 19:00:00","27.000","357.000","2.200","25.400","0.890","1009.800","","0.000","-99.000","-99.000","-99.000","30.100","","23.000",""
"C0V730","2020-05-13 19:00:00","33.000","280.000","0.900","28.200","0.750","1009.300","","0.000","-99.000","-99.000","-99.000","32.000","","25.700",""
"C0V630","2020-05-13 19:00:00","19.000","285.000","0.300","27.400","0.780","1010.000","","0.000","-99.000","-99.000","-99.000","30.000","","25.100",""
"C0D650","2020-05-13 19:00:00","97.000","81.000","2.500","26.100","0.630","1001.100","","0.000","-99.000","-99.000","-99.000","29.200","","21.900",""
"C0K510","2020-05-13 19:00:00","10.000","358.000","2.300","26.200","0.790","1010.500","","0.000","-99.000","-99.000","-99.000","31.800","","23.700",""
"C0V360","2020-05-13 19:00:00","94.000","205.000","1.000","27.100","0.680","1001.800","","0.000","-99.000","-99.000","-99.000","33.500","","22.700",""
"C0M780","2020-05-13 19:00:00","30.000","18.000","0.500","28.000","0.680","1009.200","","0.000","-99.000","-99.000","-99.000","32.400","","23.500",""
"C0K530","2020-05-13 19:00:00","12.000","30.000","3.200","26.200","0.780","1010.900","","0.000","-99.000","-99.000","-99.000","30.300","","23.800",""
"C0V750","2020-05-13 19:00:00","50.000","267.000","1.700","27.600","0.820","1007.800","","0.000","-99.000","-99.000","-99.000","32.100","","24.900",""
"C0T790","2020-05-13 19:00:00","2830.000","111.000","1.000","10.700","0.960","729.100","","0.000","-99.000","-99.000","-99.000","17.600","","8.200",""
"C0S730","2020-05-13 19:00:00","110.000","43.000","9.200","24.800","0.810","1001.900","","0.000","-99.000","-99.000","-99.000","26.400","","23.400",""
"C0F0D0","2020-05-13 19:00:00","3171.000","154.000","2.500","8.200","1.000","700.000","","0.000","-99.000","-99.000","-99.000","16.500","","5.100",""
"C0F9X0","2020-05-13 19:00:00","166.000","2.000","1.700","26.900","0.740","993.100","","0.000","-99.000","-99.000","-99.000","30.500","","22.300",""
"C0F9Q0","2020-05-13 19:00:00","149.000","257.000","1.400","25.900","0.850","993.900","","0.000","-99.000","-99.000","-99.000","30.800","","21.500",""
"C0E780","2020-05-13 19:00:00","160.000","0.000","0.000","26.700","0.740","993.400","","0.000","-99.000","-99.000","-99.000","31.600","","21.400",""
"C0SA80","2020-05-13 19:00:00","136.000","232.000","0.400","22.900","0.950","999.700","","0.500","-99.000","-99.000","-99.000","27.300","","22.900",""
"C0T960","2020-05-13 19:00:00","120.000","198.000","0.500","23.200","0.990","1002.400","","0.500","-99.000","-99.000","-99.000","27.100","","21.700",""
"C0X320","2020-05-13 19:00:00","30.000","195.000","2.600","27.800","0.690","1008.300","","0.000","-99.000","-99.000","-99.000","34.000","","22.400",""
"C0UA50","2020-05-13 19:00:00","808.000","131.000","2.100","18.300","0.970","925.700","","0.500","-99.000","-99.000","-99.000","22.600","","17.300",""
"C0U860","2020-05-13 19:00:00","5.000","0.000","0.000","24.500","0.820","1014.900","","0.000","-99.000","-99.000","-99.000","28.300","","21.500",""
"C0F0C0","2020-05-13 19:00:00","983.000","186.000","0.500","21.200","0.960","904.900","","0.000","-99.000","-99.000","-99.000","26.600","","19.000",""
"C0D480","2020-05-13 19:00:00","223.000","0.000","0.000","23.200","0.780","986.100","","0.000","-99.000","-99.000","-99.000","29.600","","19.100",""
"C0K291","2020-05-13 19:00:00","8.000","10.000","2.600","26.800","0.780","1011.800","","0.000","-99.000","-99.000","-99.000","31.000","","24.000",""
